y,sigma,x
9.375068503147542,4.32970733697953,0.12843403292575334
1.525059526310867,2.1311502178918773,0.9854433894048675
-1.8496716209288422,2.4766388637989865,0.18324752306719144
16.272555767152625,4.893206727533796,-1.7662292134304587
3.278418868655312,4.284583729756642,-0.6205336966159437
2.636621605732955,4.002622421814728,1.6560430369987358
2.7131655969209127,5.420601132382968,1.8098053855838763
2.1379613260960446,0.8179832589486378,-1.1750367680121352
17.331508140139036,4.759385810089619,-0.3667032588276411
1.7349509911360643,5.158345958131393,0.35362544892728676
-3.5918957755351912,3.4078581562110575,0.3191562208678976
16.943464078051456,9.017992502428362,-0.5799569890194015
1.5395354046319838,2.051376267274831,-0.9532787019469066
2.811012823049972,4.862230671469727,-0.179428586945621
15.483853975673217,4.88931880085927,1.0098082149443033
2.1106478830304236,1.721720576856855,0.023626614921408818
-0.5322145198361161,8.064496695531489,-0.6490282195839006
5.903089469766114,4.658513749035776,-0.5043742220481909
-4.690858464932541,4.120892339843489,1.6143914954583631
1.1846039953298968,1.0559613616271983,-0.446959811255663
1.9969852900393459,2.725636137688149,0.7631767611133149
-3.4195910593004912,1.9811508572822643,1.471718686185799
-4.158506891697137,3.190952454269953,0.4436649036874155
13.982644739457548,5.469603257418432,-0.4217218700701888
2.0110438146336462,3.028309189995018,-0.040001626206073636
5.496445898732283,2.141529278181558,-0.4922799682278874
-0.24725530708635224,2.658552624079789,1.2277171173127512
14.389965290661246,3.9850179601041678,-0.1495535652443922
-1.6296064058988127,3.4025545781951454,1.5499833839824633
9.179507995914033,3.678040196153412,-0.5616125353813136
0.4048388895981423,4.408016631597257,-0.6471172506323607
3.8333283264159745,4.34886599337291,0.14313215905042678
4.108759833998032,0.5271477731152157,0.024188647991051214
6.945528519572844,2.8057728676763176,-0.504451524580869
10.606623781878646,4.636583122564125,-1.5813968099303388
6.14757948520424,3.9841368864224442,0.030066421255418002
8.552085064570244,6.819287213575911,-0.7165766990707013
6.48217435597562,6.890460797705702,1.082610955476119
12.185845336329088,6.785629303392867,-0.9526854549392934
5.8105690259484355,3.6781328592466287,1.1264827290091572
52.7576842497609,1.6191993394565727,-0.649043017379116
-9.707968827922675,4.965878591588546,0.2924700784067261
1.263318503696056,3.8067537701482204,0.898702724402737
10.449944473741429,8.411227363991276,-0.518742356791874
-3.1964816946285746,4.455415285832801,0.5544385523451252
-2.2902874827237447,4.777517497995756,-0.08797367118401277
4.751454227612189,6.268892607789936,-1.1352129294075217
-4.805923601429241,7.1217108236464775,-0.27007961099990185
-1.050869088955356,5.510945104994244,1.6197898775349362
3.5290724711174217,2.204094105541519,-0.21413117369664017
2.9765727991378816,5.999993743679762,-0.8177824629249568
-4.220613000370042,6.250485421618906,-0.054022924081607145
3.609786326921139,2.950932278599799,0.33014160985786933
-1.0167579134432272,3.357553955506494,0.9553246146573993
0.45991043184669955,1.3977844939358708,1.1439598777924413
0.8120779348756022,5.269243387420966,0.10052239837506317
0.4478310493696991,3.1417861967643663,1.164575245657383
10.280678363684768,4.487587557405308,-0.7642599477991477
62.9029007111036,4.471563156948045,-2.3445134046903036
49.29964516145352,4.591411804383556,-0.47168342552953557
5.433737603075123,3.6554111506388405,-0.5158554895073899
47.56875851413754,2.545658245235142,-2.3160361515025607
20.31569071519361,3.8673347423131155,0.5624717569695327
-0.4412865162456032,3.6048943733674452,-0.7837751394223808
1.913606145106628,5.210240111433667,-0.22605398622816514
13.348089088571534,5.951214271632655,-1.587102987654042
5.198029842482978,4.168807236852438,0.5475242018683159
-1.6477815733496077,3.6357806463665505,1.8912270173554806
11.341325819320359,3.337701046947007,-0.878077110224044
0.7980049877262876,5.966605337036407,-0.1125589110447869
1.8589059028334294,5.416048230688711,1.948713064975991
3.223388344538727,5.516813058529809,0.933816332207727
-0.7740058273073886,4.444665062516523,1.913059421697048
4.811272423710045,3.2500134176896522,-0.005234057931939571
-1.687445833033191,7.75319995432583,-0.1522600489216351
9.958401453214057,1.216728454285991,-0.5096316571791182
1.692422925105688,2.0588416160186043,1.4345737034261172
5.966860471177065,3.0297850578854684,-1.2858385323329884
3.259601703061457,1.1889952036622327,0.30731421525501823
1.1802412152505624,4.835454441375089,-0.04631853327738303
-1.5664142036541164,2.885215573261608,2.2518418001268783
1.8614978342750956,2.839115361635621,-0.6080337286097077
143.93365505922404,7.234438205582763,-1.5092881698510359
-19.354709369577,9.965039944462108,0.2326317695085757
18.705615676686236,4.447355002622816,-0.03964869605109323
11.449156762235052,1.5358779832845384,-0.8391250675053454
39.753057905621716,3.6042374889448046,0.132291088244156
6.443790153096002,2.0447527970835973,-0.27552474670593896
23.21677394371081,6.662988214361935,-0.6787586412680318
4.269538297188986,4.164944695222418,0.5008359317758253
8.341170884156272,2.6225093532189963,-0.33166231200678864
162.15232021932746,5.139532020066737,-1.8349802507725264
19.299493709133742,5.762529158850914,-2.6517412483726814
0.913074146724896,4.204581505435838,-0.5805821720844149
5.753301142956177,2.639071587301415,1.4541868708711896
13.753673466038782,4.199092484553408,0.8381293799646926
-1.2438005384878354,5.719793370571094,1.215053580446136
7.973362575999282,5.9722882817980585,0.9825054427327946
5.112768665555955,4.399624189165681,0.3157640240184306
35.311618738069264,2.74519453023269,-1.5070626277163208
-3.637945954034021,6.192796142746583,0.20556978716627708
-7.087463446173426,5.16732260696524,1.5972280903438099
122.46681495337685,5.756188326101735,-3.3960635345743637
0.6682066755292384,5.906026862029805,-0.781352284302082
3.2531876341039236,6.691295656052691,1.1024646407519072
0.7531646732244311,5.7982963930390605,0.5287450194452926
-3.8649967952716633,6.318172935881408,0.789394403514854
23.625754781377257,9.377669641479864,0.45709950585608133
5.128523130483828,2.3210841628312653,0.5388331156581225
3.3502865588005575,1.0609533858109979,0.014643122411101167
-0.4266025772011357,2.587538653978289,-0.9164891357030934
10.460972793254026,5.457075719767521,-1.2268150907676552
-2.1568820936513795,6.377596933365915,0.036152868130223385
-3.1565711412981097,4.27261259055347,-0.42139311357138987
10.863761706869848,2.9161056177395803,-0.8993644084629048
1.2564011537893203,3.185781853810984,0.4174413174865617
5.111149882806368,4.1649341524333705,0.15344473686400992
-9.498605769418004,4.234688238728987,1.4632830451932464
0.4449024703293727,5.26506773034153,-1.1215024973255419
0.23402342022162426,6.306949105719039,-0.517788083055024
6.687194189739277,2.341819690339806,-0.07494708833852334
3.5015279787674563,5.027619034916658,-1.407790081439081
0.8346503441740032,5.481396550176734,-0.2847058681104772
0.5415778974194225,4.200227179379545,-0.7081711782133764
4.47109513954805,5.039395036746662,-2.147639001137516
-5.510808449367367,4.168519567306229,-0.2838371606113577
3.8987607841973753,5.475714256498953,-0.534072163976087
2.8756095572283393,1.4288566605813278,1.1330101941541955
-2.191781362615094,2.32176252784385,-0.6040689228476556
-2.8739322812381074,4.850975799088984,0.5575115955924721
18.76804825421492,3.95427102652188,0.1426292932550868
6.272309638910472,5.645438331482124,-1.2368602148453245
1.8608572174117253,7.1392330459205295,0.37414397250318954
12.49877872666773,3.425778079342168,-0.10608612346645348
6.199105714247226,4.425760519152028,0.16606198650904894
5.520556449276233,5.345770059841907,0.6580348483424062
1.1576955652374612,4.748519551986018,0.11396291997138559
2.65141015495057,2.013156869838516,1.5851591640311908
13.931999523810665,1.9696225772760383,0.11555344044332423
33.1538184276216,1.700169266662166,-1.2539990392835152
2.9529673506959244,3.2548782533048186,0.7418647793007402
2.885330691118641,4.8147572619342816,-1.2229016149998486
30.193191139958692,6.511791203014301,-1.9188941317621135
0.6040951227174871,5.019571012368434,-0.8099363899207935
4.175653390732615,2.0262418204244357,-0.7446772287852775
2.299794723228101,5.165891562982607,-0.6075059226931991
2.075561759549665,5.408135607233005,1.6067595660649365
-7.02547515442166,6.499382456185809,1.6355994462836276
-5.335499087965869,4.717248632863702,0.7260910966984924
126.03327753154201,1.900082488398929,-1.2738349250434584
8.207165475920586,5.761760527635803,0.02314655543334025
-1.2733990848718015,2.712344055801601,0.4871212338264784
0.4839870222026921,2.538745526460137,-0.13702750326973098
5.952327403002089,2.575920036510304,0.1717454824560094
15.459914244409287,5.800877676463411,-0.9447939148999867
392.6138607912459,8.60330990389243,-1.2876203060062124
-4.910542809609024,5.6841461944157565,1.407765738751031
7.384065495023054,3.8534952659646855,0.2673726890531598
0.4632650771560298,4.874973022162102,-0.4083976421460124
42.83268186557942,5.3467184893443145,0.32527121991694075
5.38772946152521,2.1895416032115342,2.0624809731193534
-1.5649814590984223,4.1550790343313775,0.3626669556639508
-7.12677874476456,5.593388964779824,1.4114046447038973
2.702644820345371,0.4015743138193698,1.3675443145754274
2.425709345356104,3.27281242902005,-0.4071761471215389
5.589484942532577,3.5372226685856307,0.762541730885853
44.92777947129636,1.8821498211727308,-0.6512008230317227
14.971747962048621,8.353316954508584,-1.4736557794683176
27.288279639411293,2.8670103586276663,-1.2016657964051098
1.0255394161952238,6.666100082568024,-0.1487204781300924
-5.706512538771691,9.761281637016383,1.7970624285523085
2.1125351931764182,1.1192916076654778,0.10480871785557148
5.9108650720749045,2.215256110793946,-0.802837973351476
7.28024470464628,2.0396077851810395,0.23037496416367462
7.1873748655068805,4.3626226757109245,0.6979751932180879
1.2390735781829587,5.638595391803492,-1.2952017319458806
1.9525471410729387,1.6717702982193319,-1.0546802179776649
27.541343845833488,3.32653616929765,-1.9416074896750715
5.1313794025592685,8.696786842210438,-1.2695605930037217
6.597412745294558,2.0828614852162093,-0.8874388108161076
4.492513818243752,4.831205035283339,-0.291915762703194
-3.5374935472702473,4.327897901033105,1.4100940529730297
3.483437930117042,5.281273707753507,0.8886414302639398
5.5275667679958005,1.8847805787341458,0.2729743196902614
23.251850580553164,4.788059524438298,-0.5666414660261893
5.674815234227777,9.680561454002145,-0.04020693743657449
16.64925530238576,7.613982927260624,0.547612245301063
-0.1620105394645428,8.3263930362271,-0.5040333216055358
-0.13567213645912712,2.3690139442144766,1.0590701295587992
13.663186949051424,3.177508912910668,1.0974535664357874
2.3453312000855124,3.9931356195564685,-1.1665046296255859
13.109176714098027,3.8003090196812317,-0.7469113100860605
2.89224518186642,2.649540329599573,1.2067387333392672
77.81658858864235,0.9071952078389752,-1.6872198805433503
1.9915886498607849,2.0341826990119345,0.4197098949063274
5.159274637463167,3.5513431982252137,0.23349876163879627
-1.8721588825740176,6.598735871775151,3.195901197857387
592.4812891773608,5.5871044142022885,-2.7296803412269512
21.596953462061,5.2735316479298575,-0.8407958014240466
2.920642606577904,2.462950507213764,0.6740286686504556
2.728977659741532,6.154425521761207,1.6743265096713895
2.836150311559069,3.529076168158176,0.8396870838404941
9.398573347238127,7.40098115810233,-1.4283684355551907
-3.3224955444395867,2.9781333511783075,2.239388169167821
1.3120683740861452,6.613387103349062,-1.7572662241017547
9.634330377427693,5.797114883637557,-1.1130160879046582
0.9859116593460481,4.256625940705965,-0.04314039061333365
-0.10901958331960537,3.8308633577769724,2.225586908906603
-1.630889556387252,1.9569618964097633,0.5063165873382197
2.736437286092011,1.6468890758988077,0.730396051435768
3.3134111662197956,2.3568143029153332,1.728077594736817
4.33831919116608,3.009483851251601,0.9847799683145558
5.056527921175426,5.911367044404293,-1.2247378759642664
-0.7862552992927826,4.280203475770503,0.7097262180658253
2.3082610040616585,9.341635686064487,-0.10921999257806404
1.2723679797613847,2.6898580227845,1.7826078953883333
15.797499051839221,1.4133075470052034,-0.24344467960297514
7.097575117620819,3.1065917654287047,-1.5271070222546108
2.6987015907416425,9.459334775411453,0.49183437146662196
6.394113691054235,3.341759952648313,0.3545036609269921
-0.7544933825798714,4.3225606898851625,-0.017626347630377452
8.253499375779294,2.271036068832314,-1.0565503221172252
-1.4833147548646588,3.894346816651299,-0.8389146660782688
2.8639238940467973,2.3455911157760823,-0.01262571649042589
-2.6923615774151513,4.772723122441501,1.0381101460043294
3.5043652741713855,2.821637671778078,-0.36445771390506054
28.667414984502038,5.286097880847003,-0.8714494721853947
10.189191772231093,2.7669996434481683,-2.704203025446698
1.7924225761043027,2.926536558539409,0.49424983654064686
9.851948577991251,6.157791497364571,0.42734032499911295
3.0044548267392,7.0509373846613945,1.3091908601096847
-0.21354371959332974,4.7346857815181655,1.4667226423106978
42.1336255854036,3.6659041153111174,-0.1430560662946163
1.067096227171278,5.781163291691433,1.2985137262107405
1.9864893078154424,4.759597527064805,0.0013135475559219437
59.81611570537392,3.116804705430095,-0.6764100756855805
11.335179194296627,2.797613853802605,-0.8481965968854679
-5.161645166601593,4.096130915396867,-0.3469411004074356
8.516586636981947,4.901572422080013,0.2274794430270713
-12.68125096855272,6.916543673720674,-0.02740140361111128
6.211157094868041,4.673728469893542,0.2008777905850329
2.7536394472371484,2.437004026171182,0.1989426718227957
-4.399480970871149,8.201039745746169,0.7145993560836897
